customerid,loannumber,loanamount,totaldue,termdays,age,loan_interest,loan_received,amount_received,min_amount_received,max_amount_received,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Undefined
8a858ed45c454c11015c45bcf57039dc,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c4c55a35d4ce0,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c4dc59100572d,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c4e4b4559656a,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c505b357c147d,3,20000,24500.0,30,32.61818181818182,22.5,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c520ab8602f15,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed45c454c11015c57f3d8154215,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed55844707601584dfb865e3284,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed55c63db54015c68298dce5e26,2,10000,13000.0,30,33.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ed55c63db54015c6e0859c72f24,2,10000,13000.0,30,42.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed55c63db54015c6f9d253b5be9,4,20000,24500.0,30,31.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ed75732b681015733b076635f39,5,20000,22250.0,15,32.61818181818182,11.25,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed95cc5bd6b015cc5e4371b13ee,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eda552adcc2015548f0eb523fc3,10,40000,44000.0,30,32.61818181818182,10.0,9.0,210000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858eda552adcc201554a43790937ed,3,10000,13000.0,30,33.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eda552adcc201554f11a0100294,11,40000,44000.0,30,32.61818181818182,10.0,10.0,225000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858eda552adcc201555d5b88396bcf,4,20000,24500.0,30,32.61818181818182,22.5,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eda5984353b01598957192919d7,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eda5c8863ff015c96bd0ee76a88,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eda5c8863ff015c96c523266b34,2,10000,12500.0,30,32.61818181818182,25.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eda5c8863ff015c9d9e30427a65,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edb552adcfd015531bdc5371d37,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858edb5a70bfe0015a7c3c68d16980,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edc59e0d8f70159eba2590759b5,6,15000,17250.0,30,34.0,15.0,5.0,60000.0,10000.0,15000.0,1,0,0,0,0,0,0,0,0,1
8a858edc5ceea2e6015ceea77c5c0300,2,10000,13000.0,30,30.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858edd57f790040157ffe9b6ed3fbb,10,30000,34500.0,30,32.61818181818182,15.0,9.0,160000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ede57f78f520157fcfdcb4f1091,9,40000,48000.0,60,32.61818181818182,20.0,8.0,155000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858ede5ca210f0015ca2d7fd614d59,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ede5ca210f0015ca65716f777d7,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edf55ca17ba0155cbfdd5f3610e,7,30000,34500.0,30,32.61818181818182,15.0,6.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858edf55ca17ba0155de9a93fd4b4b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edf5c69a538015c795c0a0f0baf,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edf5c69a538015c7a94c4014429,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858edf5c69a538015c7c1bcda868dc,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee0560bc0770156123f4bb26fc7,4,20000,23000.0,30,32.61818181818182,15.0,3.0,40000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ee0560bc07701561d3b978b4831,10,35000,38500.0,30,32.61818181818182,10.0,9.0,130000.0,10000.0,25000.0,0,0,0,0,1,0,0,0,0,1
8a858ee0564adc5001564ff69988109d,8,30000,34500.0,30,32.61818181818182,15.0,7.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ee0564adc5001565b13d2465aea,3,20000,24500.0,30,23.0,22.5,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ee0564adc5001565b3821f86627,8,30000,39000.0,60,32.61818181818182,30.0,7.0,100000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ee05a6b7d75015a6c9816c25449,4,10000,12250.0,30,30.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ee05a6b7d75015a6f9509d049af,3,10000,13000.0,30,32.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,1,0,0,0
8a858ee25b34d796015b380aa54b5f73,4,20000,24500.0,30,26.0,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee25b34d796015b387bdfb9477f,4,10000,11500.0,15,32.61818181818182,15.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee25b874ecc015b8a4d26917f4c,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee45a1e6afb015a21cf92450c11,10,30000,34500.0,30,32.61818181818182,15.0,9.0,140000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ee45b39aa80015b3d8b581e6281,4,10000,11500.0,15,29.0,15.0,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ee45b62dadc015b62fedecd1b56,8,20000,24500.0,30,32.61818181818182,22.5,7.0,120000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ee45b8c041c015b8fe6cc4f01d2,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee45beda286015befb09fca0d6f,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee55cb156e6015cbb32a2cf1f7b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ee55cb156e6015cc16bd9852bb8,2,10000,13000.0,30,29.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ee755a0c84a0155a77bd775235f,6,20000,24500.0,30,28.0,22.5,5.0,50000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ee755a0c84a0155c0c075543408,16,30000,34500.0,30,32.61818181818182,15.0,15.0,298000.0,8000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ee758b4c54a0158b7b47c784cda,11,40000,44000.0,30,24.0,10.0,10.0,205000.0,10000.0,35000.0,0,0,0,1,0,0,0,0,0,1
8a858ee9587f44aa01588138339b0769,6,20000,24500.0,30,37.0,22.5,5.0,50000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eea5a232d51015a24ed254c22de,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eea5d1d99d3015d2729731b142b,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eea5d1d99d3015d27a2a7f62335,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eea5d1d99d3015d2cbec08b2a24,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eec5ca21dcb015ca3824cdb63b2,3,10000,11000.0,15,32.61818181818182,10.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eec5d4232a5015d4623cd0a048b,2,10000,12500.0,30,32.61818181818182,25.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eec5d4232a5015d4fbcfe6414ea,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eed5a42df95015a45ef0d86723f,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eed5a476a3c015a48d4049172e3,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eed5af07cc4015af0cc483126df,7,30000,34500.0,30,32.61818181818182,15.0,6.0,80000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eed5af07cc4015af10da7565173,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eee58727169015877060b15540c,9,20000,22250.0,15,33.0,11.25,8.0,130000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858eef5554890501556d6c58e46b34,5,25000,28750.0,30,32.61818181818182,15.0,4.0,48000.0,8000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ef05c63d3b5015c6493de755e63,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef05d0edf64015d12894b9a4f4b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef255c55fd60155daa40f514312,2,10000,11500.0,15,41.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ef25c8393f8015c83fa6fe71cbc,2,10000,13000.0,30,39.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ef25c8393f8015c873e2c443d27,2,10000,13000.0,30,44.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ef25cd0c652015cd46515a128be,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef358d4a48e0158e97fe129792e,4,10000,13000.0,30,22.0,30.0,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ef35d0cff86015d0d51923d2548,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef458d4a52e0158f30caade579c,12,40000,44000.0,30,32.61818181818182,10.0,11.0,280000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858ef45be99ccb015bebccaa063f88,4,20000,24500.0,30,28.0,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef45be99ccb015bec00e8ff5383,3,10000,13000.0,30,32.0,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef7597cf4c5015982645c3773d3,5,10000,11500.0,15,32.61818181818182,15.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef75b43fc73015b44be6f14622d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef85a613c85015a684e546a4e82,3,10000,11500.0,15,29.0,15.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ef85cf93896015cf996a0a53980,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ef85cf9e152015d08e74fc66452,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858efa5b444739015b44d221873c11,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858efa5c646292015c784893a301ed,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858efd5b39cf3d015b3abcd18774ef,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858efd5b39cf3d015b3cb3b3882cc7,7,30000,39000.0,60,29.0,30.0,6.0,90000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858efe5bca0a81015bcafa92f72787,3,20000,24500.0,30,37.0,22.5,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eff55a090650155b0cbb1c8506e,6,30000,34500.0,30,32.61818181818182,15.0,5.0,90000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858eff55a090650155c091410641dc,6,20000,24500.0,30,32.61818181818182,22.5,5.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eff5b393484015b3944320810f3,4,10000,11500.0,15,32.61818181818182,15.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0056b7cf8e0156b8918d424613,16,40000,44000.0,30,24.0,10.0,15.0,450000.0,10000.0,40000.0,1,0,0,0,0,0,0,0,0,1
8a858f0056b7cf8e0156bbeefc4933cc,10,40000,44000.0,30,32.61818181818182,10.0,9.0,220000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858f0056b7cf8e0156bd17f476237d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0056b7cf8e0156c10ef5725adc,9,30000,39000.0,60,32.61818181818182,30.0,8.0,160000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f0056b7cf8e0156c14b37d37121,7,30000,39000.0,60,32.61818181818182,30.0,6.0,100000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f00590ac4e701592b042a0e2816,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f00590ac4e7015941db231908f6,7,30000,34500.0,30,32.61818181818182,15.0,6.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f005a04ae6e015a09f0358b20da,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f005b396e23015b397635140a37,2,10000,11500.0,15,44.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f005b396e23015b3977901b0c51,4,20000,24500.0,30,42.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f005b396e23015b397ce2dc1159,5,20000,24500.0,30,37.0,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f005cc5df15015cc5eb75d00970,2,10000,11500.0,15,36.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f015d66186b015d75096a420eca,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f025a1e7e0c015a1f38bb824bd3,5,20000,24500.0,30,32.61818181818182,22.5,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f03582604ff01582a09d5a32c12,17,40000,42000.0,30,29.0,5.0,16.0,295000.0,10000.0,30000.0,0,0,1,0,0,1,0,0,0,0
8a858f045556eaa4015567f7595b3f4f,7,30000,34500.0,30,32.61818181818182,15.0,6.0,130000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f045556eaa4015568356b2d414c,10,35000,38500.0,30,28.0,10.0,9.0,145000.0,10000.0,25000.0,1,0,0,0,0,1,0,0,0,0
8a858f0455d9feaf0155de3652a42b81,10,40000,44000.0,30,32.61818181818182,10.0,9.0,170000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858f0455d9feaf0155e3e801326320,8,30000,39000.0,60,32.61818181818182,30.0,7.0,115000.0,5000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f0455d9feaf0155ea840c8f410a,12,40000,44000.0,30,32.61818181818182,10.0,11.0,190000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f0455d9feaf0155ee2126024371,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0455d9feaf0155f230b2e1680f,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0455d9feaf0155f24e3cb568e6,8,15000,17250.0,30,32.61818181818182,15.0,7.0,70000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f045bab240c015bab4f47fe14dd,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f045bc9690c015bca251e9a4e95,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f045bc9690c015bca51755455a1,3,10000,13000.0,30,40.0,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f045c108b7c015c109f13660832,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f055b15b8d3015b168707084a4b,5,20000,22250.0,15,37.0,11.25,4.0,50000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858f055c831d5b015c838a80832e28,3,10000,12500.0,30,32.61818181818182,25.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f055d0e3d8c015d0fecbb167722,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0656b7820c0156c1675caf6f38,5,10000,13000.0,30,32.61818181818182,30.0,4.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f075b58beb8015b5bd409ec3cdc,4,10000,12250.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f075cee6786015ceeb680a533f4,2,10000,13000.0,30,37.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f08582a51bc01582a7123560822,15,50000,52500.0,30,45.0,5.0,14.0,400000.0,10000.0,50000.0,0,0,1,0,0,1,0,0,0,0
8a858f08582a51bc01582e506db60fd7,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f085b494826015b4982ca1f1a0c,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f085b494826015b4995aaf8215d,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f085b494826015b54a0b2a1093b,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f085bcf44be015bd31798a22475,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f085cf4e173015cf7d609e2007a,2,10000,13000.0,30,27.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f095c3b2c30015c3cb53f584d24,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f095c3b2c30015c43f7ca9a3d94,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a56d3ed1f0156d55f4623244c,9,20000,23000.0,30,32.61818181818182,15.0,8.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a5ad6757c015ad6d4c20e46a2,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a5bf2ed17015bf34ffdf132c9,4,20000,24500.0,30,37.0,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a5bf3716c015bf38c723c0aee,4,15000,16687.5,15,32.61818181818182,11.25,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a5bf3716c015bf411533c2f1b,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0a5bf3716c015bf60d479e6efd,3,10000,13000.0,30,32.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f0a5bf3716c015bf74ec5a60dc8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0b5b5ddd79015b5f63003e7750,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0b5c595029015c598f160d2495,2,10000,13000.0,30,30.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f0c57d3fe8e0157dcc488084992,7,10000,11125.0,15,32.61818181818182,11.25,6.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858f0c5ca18b3d015ca194f4a60867,2,10000,13000.0,30,29.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f0c5cc68025015cc6e912161dc0,2,10000,11500.0,15,33.0,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0c5cc68025015cc7706f0d31b7,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0d58a18ebc0158a9bf124b5a30,2,10000,11500.0,15,32.61818181818182,15.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1
8a858f0d5a859ac0015a859b8f0c0095,9,30000,34500.0,30,32.61818181818182,15.0,8.0,150000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f0e5a6171ba015a648137c361bc,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0f5bfd79d2015c0160587e37cf,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0f5bfd79d2015c057f0bc11b19,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f0f5bfd79d2015c0d5202e15752,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f105a4ed440015a51ffebd57187,2,10000,13000.0,30,33.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f115cea8545015ceb7bb25437cb,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f115cea8545015cee54a7486425,2,10000,13000.0,30,36.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858f13556665aa01556c9c75863a6d,14,40000,44000.0,30,32.61818181818182,10.0,13.0,245000.0,5000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858f13556665aa0155727a1c73511c,11,40000,44000.0,30,32.61818181818182,10.0,10.0,200000.0,5000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f13556665aa01557337c12412fc,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f1358d4ac270158d995e64634b8,8,20000,24500.0,30,32.61818181818182,22.5,7.0,120000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f1554e294490154e74dde675366,8,10000,13000.0,30,32.61818181818182,30.0,7.0,70000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f1554e294490154f1aed36c042f,13,40000,44000.0,30,32.61818181818182,10.0,12.0,300000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858f1554e294490154fce5bc2f6140,5,30000,34500.0,30,32.61818181818182,15.0,4.0,70000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858f1554e29449015505ceef786df0,19,50000,52500.0,30,32.61818181818182,5.0,18.0,470000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858f155554552501555540a44f2fc8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858f15555455250155599a5f7a5dc1,14,40000,44000.0,30,32.61818181818182,10.0,13.0,360000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
